"","Standardized Pass EPA per Play","Standardized Rush EPA per Play","Standardized Pass Rate Over Expected","Standardized Explosive Rate","team","Cluster","posteam","season","Cluster_Description","champion","champs","Pass EPA per Play","Rush EPA per Play","Pass EPA in Pure Passing Situations","Rush EPA in Pure Rushing Siutations","avg_no_pur_pass_epa","avg_no_pure_rush_epa","Pass Rate Over Expected","Explosive Rate","Turnover Rate","ADOT","YAC EPA per Catch","Sack Rate","% of Throws to Middle of Field","Scramble Rate"
"1",0.292455569566881,-1.02496677254547,0.0296820103217652,-1.06442816662658,"ARI2006",5,"ARI",2006,"Meh Passing","IND",0,0.0370972467724217,-0.144073366060497,0.0941485527754646,-0.119535468518221,-0.0296212260136556,-0.14959991956101,-2.11036798427237,0.0642292490118577,0.0244590780809031,8.00747663551402,0.670152415838746,0.0567986230636833,0.265107212475634,0.0172117039586919
"2",-0.0776067596169119,0.186820196356391,0.406415243319286,-0.916599577400596,"ARI2007",5,"ARI",2007,"Meh Passing","NYG",0,0.0102939086537239,-0.0627154256538297,0.0306764577677789,-0.0305514315964565,-0.00852295046343865,-0.0695134937984481,1.00860479355552,0.063953488372093,0.0304428044280443,8.59965928449745,0.493282853626266,0.0386473429951691,0.274137931034483,0.0144927536231884
"3",0.847229421844396,-1.0654578608619,1.96128433067677,0.201532866100571,"ARI2008",5,"ARI",2008,"Meh Passing","PIT",0,0.136057114097902,-0.114681449215748,0.0941757219207762,0.0527237915545508,0.182482809439826,-0.166527954253698,8.43249882666282,0.079646017699115,0.0253998118532455,7.32854864433812,0.686170600014911,0.0423600605143722,0.208,0.00302571860816944
"4",0.0845395101911801,-0.869531051958257,1.47681381130558,0.582842531748324,"ARI2009",5,"ARI",2009,"Meh Passing","NO",0,0.0373507702896932,-0.118360769510121,-0.149166021603634,-0.128107661362779,0.203806163054959,-0.115273013694202,6.88242878611517,0.0873493975903614,0.0314285714285714,7.78741496598639,0.558434797963617,0.0419354838709677,0.204081632653061,0.00967741935483871
"5",-2.26651724292788,-0.719262053138687,0.543795675667554,-0.540455426920361,"ARI2010",4,"ARI",2010,"Bad","GB",0,-0.24230830280843,-0.138968375174977,-0.332676536309522,-0.091587962373689,-0.11803778001907,-0.143714496135689,2.22970763213557,0.0744234800838574,0.0297435897435897,9.41397849462366,0.483224137213111,0.0805152979066023,0.188848920863309,0.0177133655394525
"6",-0.822406921709047,0.204404545185258,0.66205783539806,-0.96825898122339,"ARI2011",4,"ARI",2011,"Bad","NYG",0,-0.0775599230781565,-0.0576122300201366,-0.0932315328637813,-0.176946958289766,-0.0577978906940073,-0.0260187237313132,3.85310923581273,0.0700197238658777,0.0284629981024668,8.89598540145985,0.574915850198962,0.0858505564387917,0.22992700729927,0.041335453100159
"7",-2.49305875873363,-2.28560764714894,0.212363117598988,-1.60463683474283,"ARI2012",4,"ARI",2012,"Bad","BAL",0,-0.266832174258822,-0.232924353463539,-0.274670032862792,-0.0454552397282829,-0.253222249241076,-0.26819728775519,1.94009143108397,0.0592168099331423,0.0288104089219331,8.00988467874794,0.570220575830904,0.0857988165680473,0.207578253706755,0.0162721893491124
"8",-0.227053170605316,-0.422855493449645,-0.0477440608169958,-0.427612923772699,"ARI2013",5,"ARI",2013,"Meh Passing","SEA",0,0.0314808628818227,-0.101956026898963,-0.0519116580145899,-0.165386464701363,0.126026890762188,-0.0893897540017645,1.6379578186935,0.0753295668549906,0.028003613369467,9.2216404886562,0.596717372921306,0.0659163987138264,0.309440559440559,0.00803858520900321
"9",0.0273783957600085,-1.17019861617786,0.475814573062865,-0.357801447405648,"ARI2014",5,"ARI",2014,"Meh Passing","NE",0,0.0607564370778558,-0.165937028958589,0.0336727484563563,-0.101084909584014,0.0917809835997987,-0.177649266181836,1.68072705263384,0.0759615384615385,0.015639374425023,10.6190476190476,0.59517988842184,0.044189852700491,0.250440917107584,0.0245499181669394
"10",2.00339912452212,0.885386879011739,0.517163879476488,1.25285468011469,"ARI2015",3,"ARI",2015,"Elite Passing","DEN",0,0.260051488440606,-0.0556353327037309,0.186809827383969,-0.0867733485568897,0.327372416417814,-0.0459950801176136,2.22992012907464,0.093984962406015,0.0196604110813226,10.9424460431655,0.5875959246567,0.0457627118644068,0.25,0.011864406779661
"11",-0.31703628537451,0.685690273447574,0.22836088594693,-0.285658345276028,"ARI2016",2,"ARI",2016,"Rush Centric","NE",0,0.0401590313173885,-0.0423438770302468,-0.0605181534505776,-0.082645310853284,0.201503834467046,-0.0337345924055113,1.02339757771223,0.0758377425044092,0.0223175965665236,9.64852255054432,0.563599303247068,0.0592485549132948,0.237129485179407,0.00578034682080925
"12",-1.05588656010632,-1.58813692544992,0.287325360491303,-1.39000891021825,"ARI2017",4,"ARI",2017,"Bad","PHI",0,-0.0858394169584447,-0.201076935190959,-0.0863823844178734,-0.199381620751155,-0.0859698313981902,-0.201352679105867,-0.423999278142858,0.0609090909090909,0.0220070422535211,9.72696817420436,0.471917063843485,0.0779610194902549,0.271356783919598,0.0239880059970015
"13",-2.54425956058287,-1.50574282581291,-1.08473382469163,-2.4634946705655,"ARI2018",4,"ARI",2018,"Bad","NE",0,-0.261883759688698,-0.183933869419238,-0.354582134605195,0.046224395673027,-0.081565999800087,-0.213842499394671,-4.60339228328301,0.0539374325782093,0.029045643153527,8.06109979633401,0.561294529465164,0.0912343470483005,0.219959266802444,0.0286225402504472
