"posteam","season","avg_pass_epa","avg_rush_epa","avg_pur_pass_epa","avg_pure_rush_epa","avg_no_pur_pass_epa","avg_no_pure_rush_epa","proe","explosive_rate","turnover_rate","adot","avg_yac_epa","sack_rate","middle_prop","scramble_rate"
"ARI",2021,0.840910630911079,0.888588978757849,1.31692624802485,0.764488925397078,-0.0948767122394095,0.601783971808299,0.412904271727096,0.392288040725349,-1.63657608552604,-0.5713173873372,0.347245967070499,-0.0984286487425786,0.0288236331017839,0.264488809244369
"ARI",2022,-1.08031255390467,-0.072658983314169,-0.59518425841285,-1.02589330006223,-1.62754790196852,0.121612642729238,0.188137698770415,-1.39454432215576,0.272245831670528,-0.908449639342187,-0.105108378076705,-0.200443385133384,-0.958873552118329,0.283233851222306
"ARI",2023,-0.893351202987822,1.26998485715368,-0.83796067430195,0.823209846193435,-0.593435720910574,1.15411235173775,-1.23585373274063,0.48511245312208,-0.887066396046317,-0.326035764384369,-1.09786703178752,-0.0924807609511568,1.21418598593927,0.0962512148869726
"ATL",2006,-0.667689774042365,0.888359763029515,-0.814336902711798,-1.20106549126603,-0.190230190713835,1.3319315064176,-1.95495383638498,2.03783090112531,-0.867748564103174,2.49229327183536,-0.981225364982941,1.2252687420546,-1.43540186583901,2.90648407188506
"ATL",2007,-1.13759871212705,-1.209688052161,-1.0769271887406,-1.22965682834958,-0.811183735265697,-0.942435251186139,0.043719711610277,-0.259732687181506,-0.375431183475566,-1.94883692189762,0.631588709047374,0.775262381286121,-1.10242385305419,-0.206775820473747
"ATL",2008,1.06434217958381,0.47641612907403,0.401733981501205,0.186599473509404,1.79097153895626,0.493158133965345,-1.70132409192979,2.10675952922556,-0.941247334001318,1.14655593408539,-0.155483255677057,-1.00335204058018,-1.64644427798634,0.0506246855049192
"ATL",2009,0.423997761421773,0.488620903749023,0.908599450609993,-0.071431047810517,-0.525143813960473,0.567179264045678,-0.154194488424661,-1.14388388000642,-0.458655722675813,0.178760029055304,-0.415167374513613,-0.848616553826442,-0.348597439080807,-0.54905921567006
"ATL",2010,0.931302928676398,0.426519350252196,1.30374633251754,1.07051389651453,0.23335770086098,-0.025969745181367,-0.0262873927791457,-1.87730137807292,-1.42453077749561,-0.247084285979487,-0.907282400926834,-1.32058910117886,-1.14474938441274,0.0384116118402003
"ATL",2011,0.628137769246718,-0.299543241613312,0.909200992555134,0.570247829172309,0.0841964342623282,-0.497738077471823,0.0439472598984014,-0.419446009723485,-0.745005010844519,0.418744456693871,-0.73745778363647,-1.18751428196146,-0.313041206768981,-0.635613761368896
"ATL",2012,1.25838201538051,-1.55057621092039,1.54320508916906,-1.01518637372238,0.863184374132275,-1.39305535823453,2.03709381589803,-1.20822966355677,-0.88174095318691,-0.664478047724125,0.573319677257129,-1.12288198993147,-0.741182748749851,-0.238885570709456
"ATL",2013,0.062733252776826,-0.738881309239969,0.760424123582679,0.0901163116253675,-0.888618156819465,-0.811267361101318,1.19956527853022,-1.73732457325357,0.326386398797348,-2.00523517710787,-0.690884078865814,-0.190872541715418,0.936737906219709,-1.03420971600737
"ATL",2014,0.28193187925381,-0.93647881716667,0.40754456434354,-1.49138402810073,0.0518225388449791,-0.288540561398253,0.904684525180989,-0.826142411195511,0.255993544903008,-0.570849537887585,-0.544472997619825,-0.803040321058614,0.397385260909136,-0.0635068638698462
"ATL",2015,0.50504813148575,-0.353945084117159,1.14110923339057,-0.772444719506084,-0.983213345012139,-0.147462942418078,0.0748688079807121,-0.810807270612029,0.783385596734308,-0.611416369394426,-1.29560263051986,-0.713923031738661,1.76605503251894,-0.64709305049549
"ATL",2016,2.13474788941764,1.41785504632714,1.06178641976759,1.08374886680453,2.86695601087019,1.21536996469987,0.912474131216261,1.86273992887895,-1.33874251398666,0.311163750858322,1.53968655385771,0.42293120512399,0.520642025603387,-0.264028251892829
"ATL",2017,1.39805380623618,-0.340703173994491,1.3340856923787,-0.811738569989798,1.13348674341504,0.18167277662677,-0.178833943544213,1.11770853564524,-0.807315633446761,0.797758620707469,0.545342402761547,-1.14173318935919,0.068502635583881,-0.334382777319719
"ATL",2018,0.937562110346285,-0.823600125011571,0.921424136385764,-1.08067410588684,0.728371743800584,-0.537641911760843,0.978296300193362,0.386846691010636,-0.565432871552341,0.451719745433919,0.324688025063359,-0.194080651651799,0.0796863067373287,-0.620433245628939
"ATL",2019,0.179544224567059,-0.887958629355959,0.615010779361281,-1.32063822143005,-0.683597626951217,-0.459089725813733,0.878314342537725,-1.1872574012619,0.116044157916162,-0.10913737452106,-1.04740748947007,0.0911448443403698,0.256726343165796,-0.522865910938144
"ATL",2020,0.308121038992923,-1.21972941157183,0.0241677049286974,-1.47255626961044,0.683909564751016,-0.72391369732521,0.23230942206413,-0.789757711544604,-0.809817591612739,0.886587731286796,-1.77840051859819,0.183653163813843,-0.320882383708804,-0.865867190978608
"ATL",2021,-0.844630326767073,-1.2638628792096,-0.65257533198777,-1.84478897165301,-0.829506374148489,-0.808856117652974,0.0684496760939102,-0.706755130262187,1.4904229597293,-0.949778194951563,-1.52774637271322,0.21885471283761,1.11681946709423,-0.73657772027958
"ATL",2022,-0.27376255534961,1.04018563578663,-0.197734866621563,1.09551665596106,-0.453246415388443,0.845869659382181,-1.97557264072012,0.835319850701662,-0.251291664309704,2.1674283650277,-1.674756679851,0.582084759810728,0.885974626483572,1.22642559032497
"ATL",2023,-0.383726514196729,-0.771339529035244,-0.194999363018397,0.0574355591817458,-0.626445229871099,-0.755704997465185,-2.18615184832199,0.121042850171855,0.884865915372716,0.675189552759035,0.141344738456981,-0.0767729264370326,0.10418982145507,0.215831757649875
"BAL",2006,0.860680640110601,-0.995776343864736,1.07913269777331,0.0119043799581851,0.414550705137959,-1.25993998665178,0.535936307271384,-1.45563448173892,-0.813791810369263,-0.62982184453034,-0.863628987062015,-1.53414648590011,0.279955797580111,0.168722152367952
"BAL",2007,-0.812995058647338,-0.542685676984226,-0.156655179937958,-0.753094308373906,-1.85671954654542,-0.338099320493244,-0.567360567661799,-0.585165226357306,0.902335583843176,-0.372868243663111,-2.05695497110386,0.224165333870793,-0.00442638206825222,0.464331430071204
"BAL",2008,-0.280292153634744,0.481653408421031,-0.112720744791961,0.601341756958917,-0.472992675670604,0.291962067054915,-1.67323223420308,-0.338334547950698,-0.566454042201028,0.37305271460239,0.62936757866915,0.630059481237483,-0.732570005651653,-0.126183914753645
"BAL",2009,0.339987843453906,1.63794791549258,0.291098076388589,1.29726600493215,0.311789462373138,1.04043306443155,-0.169696624947859,-0.281332379825377,-0.809563845601366,0.490902983250225,-0.381463498550063,0.402766375782138,-0.889274082371176,-0.0204796070572927
"BAL",2010,0.742364213590526,0.195168960341718,1.27219277265377,0.0743900731062717,-0.00183327140368157,0.19017817257979,-0.147714188327092,-0.902551065418556,-1.15836963668135,0.577899444300882,-0.0912455627646457,0.776699523911489,-0.176650313677686,-0.510526992428262
"BAL",2011,0.495639709433461,0.302525637847269,0.545730182461981,1.17422235553531,0.286898256141902,-0.211403722707656,-0.0192003989280748,-0.866715266804065,-0.335290622553887,0.601572775416902,0.816176817026728,-0.344416512258853,0.472384122357737,-1.02493961573309
"BAL",2012,0.0624935510675767,0.472376585411121,0.483767832076336,-0.55770740303964,-0.405971719266841,0.723345152157322,0.0684424928788275,0.599303531203964,-1.33582467268556,1.47692723830601,0.333315206888718,0.153487753614548,-0.360063138920347,-0.854358223253952
"BAL",2013,-0.49888742405764,-2.74254704233143,-0.49029782928976,0.268077849827629,-0.353813290005064,-3.33381055633911,0.356320537201475,-1.1416821870216,0.349640277822013,1.07179314848603,-0.310603705297104,0.381792746717325,0.26460872251231,-0.528836393408075
"BAL",2014,0.724162999517689,1.11155375565869,0.759203800192574,1.43923108834986,0.56126585493296,0.492115244578272,-0.362090112228096,0.719422268119899,-0.831969368911383,0.0236771108223462,-0.708893533744876,-1.41406185862246,3.09814763549955,-0.849960640724618
"BAL",2015,-1.01292239989645,-0.913677992895243,-1.07669720652427,-0.308629040341757,-0.537921791903448,-0.950520922055648,0.26391227640392,-0.57932451598247,0.758773400480626,-0.710723841281029,0.845508997413142,-1.64418330601476,0.874595372073269,-0.848157515223472
"BAL",2016,-1.00175862161436,0.173184331499914,-1.22356212144143,0.749401075216263,-0.444279419405849,-0.140667319863132,1.21020385804354,-1.42139287159687,-0.287777092367096,-0.974615397028751,-0.277580476736845,-0.644504858772831,3.36784039382034,-0.907005157836735
"BAL",2017,-0.764495520037019,0.821036513252002,-0.843773775809494,0.790891833597805,-0.509923542659959,0.542480145242565,-0.645429509805415,-1.3714567675871,-0.631870050519185,-1.63331642359739,-0.769393292871147,-0.96287170846914,3.3023635990465,-1.24169779988662
"BAL",2018,-0.11020556281349,1.44816747697682,0.145353450186877,1.01177091568151,-0.59886055422075,1.30681527194692,-1.37078141652338,-0.487980091406921,-0.746114876313058,0.595487270377751,-1.13395148488163,-0.639288917880975,2.94848671985428,-0.165486158050094
"BAL",2019,2.42544850571115,2.5640229716031,2.49411798911203,1.49672241515197,1.40357732299645,2.41898506230217,-1.90805265980113,1.96975665225674,-1.15136228904204,0.559480522113802,1.04803260244018,-0.525083400923366,2.76762010392107,1.78147381050387
"BAL",2020,0.174570990001517,2.4808005118157,-0.0531573281875958,1.37279143485067,0.437460963190387,2.10083549398574,-1.91159071354025,1.88710555830139,-0.311811600187714,0.989400649830976,-0.0476302748443715,0.557546676261719,3.80330873403643,2.55953999086199
"BAL",2021,-0.209020255740405,0.43715664205594,-0.124015508012857,1.46791812692104,-0.204709155089572,0.0111350168562845,-0.0960784595613901,0.295986924062481,0.440552460605778,1.47611037080618,-1.82528000420791,1.08010480150759,1.97965585199804,2.64696830105629
"BAL",2022,-0.485510457285558,1.52930305811817,-0.695182560923896,0.0773620164839381,-0.152064968704155,1.88365986955826,-0.400795742927794,1.17190779818222,0.317846977509203,0.538657044731557,-1.04352686778764,0.139888886309086,1.58045912912445,1.03416297303346
"BAL",2023,0.707132218636975,1.59163268504498,0.483433226671819,0.221651560033125,0.770288452035326,1.78213811286061,0.396781801446301,0.664796500889558,-0.700974057269222,0.725867275027101,0.23024353255174,-0.0255768068850585,1.30357079272294,2.95471475876963
"BUF",2006,-0.320297749739853,-0.908905955043818,0.179539180600528,-0.0920884263081008,-0.821785030497842,-1.0128057775067,-0.252461457685898,-0.67848183298221,0.541821486551091,0.299472373085693,0.925455028257637,1.41963902331462,-1.69895077205117,0.00362539318725739
"BUF",2007,-1.12572114053483,-0.360843764868056,-2.01449717113492,-0.692686501571714,0.663926329324822,-0.166365242975014,-1.00638579030533,-0.364342863965358,-0.593043443159597,-1.13005215668941,0.259833161414828,-0.270669827515283,-0.564825825021636,0.341435367109752
"BUF",2008,-0.556437598442432,0.0626684905932213,-0.192123857526893,-0.43010280107221,-0.960990969767178,0.222733483741889,-0.720223218303595,0.108009342995826,1.2103656727774,-1.28526886533863,-0.383292997886868,0.645713458148491,-0.511471014255132,0.574536242058908
"BUF",2009,-0.923137005346659,-1.0008202800696,-1.55684057291388,0.370683900003069,0.336433941713078,-1.25749375080436,-0.503632029092573,-0.480394889532631,0.587393722070457,-0.278838436762637,0.363881560536127,1.77963670192242,-1.10759540183889,1.45196469791603
"BUF",2010,-1.01286144276045,-0.609404199407077,-0.186819095120791,-0.721188265515347,-1.8617803223295,-0.46308903258922,-0.269026632056109,-0.350889474854408,1.61658441786829,0.180456370944583,-1.04984898046859,-0.0977413861751959,0.219475665070829,0.824394464783741
"BUF",2011,-0.191272354788822,1.29800571859251,-0.163683272692148,-0.272514309094141,-0.182296327946573,1.47213501552301,0.561170220167514,0.0538601749077465,0.979172472662059,-1.14477600126631,-0.201994654422647,-1.44611042492525,0.545526880937998,0.322039820604791
"BUF",2012,-0.47030965364396,0.804111780889741,-0.778595129529176,0.177019684907974,-0.0106150704333436,0.802044005532674,-0.578080093660263,0.807931334237406,2.01661102131397,-1.10303054395523,0.894244521725675,-0.475103899850859,0.496168866448175,0.73382535473246
"BUF",2013,-1.33450930461907,0.82472226404546,-1.13609978821281,0.626591416162607,-1.11512936119232,0.618333932876326,-1.54693877871442,-0.300168345004952,0.210229401585528,0.205203611607436,-0.930817975464722,1.00990212292596,-0.199732334174118,0.754279334202277
"BUF",2014,-0.733925989441867,-0.88466294570289,-0.461846090918631,-0.70522587059916,-0.899923934684405,-0.782338466147512,0.17516796128104,-1.3731754726907,0.131058330757431,-1.14952902780025,1.0025655777009,0.0058816828092554,0.743517644608051,-0.566368076224252
"BUF",2015,0.0670818989334896,1.41855384753189,0.13316333172116,1.12194826391489,0.0684234981744297,1.20870244576932,-2.09944901577068,1.69303385789696,-0.89393661819911,1.62995214047702,-1.42326758669121,1.07899391061746,-2.17258463512361,2.04547993847643
"BUF",2016,-0.00833506132400479,1.95630241556089,0.216660192972814,0.216458993509402,-0.490047295846625,2.31007877031082,-1.25041097717659,1.33468789741164,-1.20973809773151,1.28400680433352,-0.531108466693127,1.6173398588763,-2.19927688016064,2.59931288655502
"BUF",2017,-0.453056444442995,-0.500392881470114,-0.142042584344729,-0.328479670265455,-0.785137054113268,-0.382074022179669,-1.6178293980648,0.65490514791581,-0.697727772215126,0.455870385932504,-0.466140930270559,1.31231524865941,-0.571517405478803,1.84767146341413
"BUF",2018,-1.69463814956803,-0.808225270057844,-1.90817757606182,1.20943525854114,-0.526034950773072,-1.30226362425502,-0.817656600143217,-0.351975071811212,1.66906532562142,1.95444236024441,0.155807855691488,0.150700959325234,-1.48099982011663,2.10270078636349
"BUF",2019,-0.383414993608793,0.179416502669207,-0.465842030825298,0.019765851057019,-0.179226921780395,0.209730505097519,-0.248302833674513,0.598503649828621,-0.328174825811582,1.09620785159864,-0.472655011639075,0.0883539126400497,0.193976975653639,1.72311959506953
"BUF",2020,1.59044631723687,-0.0765607813393617,1.61188352008631,0.651026044810493,1.3163107919643,-0.65128114667986,1.92327991774451,1.44032387385388,-0.309618559986389,0.836251611950408,0.0116126733394752,-0.928356979798179,-0.789404954257974,0.0431196159683353
"BUF",2021,0.982861208067407,0.370353717275128,0.992209295293387,0.307028780143429,0.657446124018751,0.301914613186086,1.29661438978667,0.241113492973421,-0.337733570281875,0.625858065915348,-1.40303198537226,-1.52460566170673,-0.855142412174416,0.909655320425419
"BUF",2022,1.6891799194593,0.300529758850349,2.03829538695703,-0.682043171959818,0.646330987942681,0.856421482918256,1.54116949632169,1.04308732281757,1.14819270282779,1.51512564231868,-0.212232099238576,-0.781441895562978,-0.291257294951799,1.21265755060288
"BUF",2023,1.04271238324398,1.49323465710396,0.926302244347789,1.02649418943602,0.908884082576052,1.21775536043076,0.608270152731586,0.209675811121442,0.635574504318404,1.30697933617625,0.0168541635278904,-1.61082058124403,-0.950109873622227,1.00508274148402
"CAR",2006,-0.364603734084286,-0.553440228875535,-1.64960110805586,0.192048190152719,1.25443696458602,-0.6921846257283,0.433777203801492,-0.332817769264542,0.0252678273083752,-0.457867452191479,-0.307430170593599,-0.407463496406273,-0.472688228610676,-0.899362751254449
"CAR",2007,-0.652356895457636,-0.31744980369199,-0.742087739875857,-0.0917370141551104,-0.183000936775092,-0.279472112773109,-0.974602714469178,-0.474038268756869,0.136827365829585,-0.0298615911778797,-0.252631534105285,0.0322461177652513,-1.04697854290888,0.0291363369879579
"CAR",2008,0.344461925955017,1.81883914803723,0.182314359407192,1.6602111669921,0.403654408319637,1.50510595302913,-1.67729100075303,2.46689251178473,-0.68176098433646,1.4396495527949,-0.644533735940311,-0.562289373463814,1.19614560775875,-1.28251291490849
"CAR",2009,-0.721568082723011,0.844505867976765,-1.02683005307045,1.19125259664827,0.225028898216139,0.288813371639835,-1.73809834697854,1.28908910987906,0.694074370929334,1.00474790362294,-0.122960656998693,0.368562316230689,0.0679318093145551,-0.695253409666666
"CAR",2010,-2.49036527876403,-1.18511474065432,-1.72810804692925,0.595519216639739,-2.91550174272035,-1.39470006654696,-2.1771417739834,-0.513136806700342,1.31451695721415,-1.55363517407161,0.0279443382268155,1.77822647867352,-1.06660228665181,-0.167016322025889
"CAR",2011,0.377566478543906,3.0955985826676,0.324916855102555,1.34632490621366,0.296447586332143,2.93591251268257,0.26282646096195,2.43150886758421,-0.0524145698736208,0.880381345668734,1.19132579645284,-0.236217066679331,-0.442776866176772,1.85726055543697
"CAR",2012,0.70406393846009,0.803449500016332,0.435081573306295,0.369007636654121,0.90272382050771,0.731827643910483,-0.0496230100298774,1.25053626162916,-0.82421412464168,0.853322376077472,1.39003315433504,0.265779094854299,-1.62296646540537,1.06870060835665
"CAR",2013,0.583752692363037,0.439234389882017,0.413207767980948,0.295963239137205,0.588415661941223,0.300746155100276,-0.683646778306412,-0.355162714433321,-0.970908180292205,0.641710541350195,0.405403461665216,0.936697705031518,-0.942160488690497,1.18152165768761
"CAR",2014,0.0132511672591034,0.210472341131876,-0.0270442293430057,-0.33091458103146,0.0652242468808631,0.436994597147063,-0.28516342850123,-0.187036636164518,-0.381988181757031,1.43366853437247,-1.50686362920793,0.303695516031749,-0.669026048671485,0.740408339635609
"CAR",2015,0.903742369523496,2.04040076074378,1.35310494574579,0.752839850183773,-0.14530716477131,2.23142557085592,-0.374688743119583,1.07154631659862,-0.98036831549866,1.76356374752115,-0.307524173136012,0.0132715630884448,-1.05088717758857,0.433506207036034
"CAR",2016,-1.01966320863306,0.432286913488085,-0.556094195699816,0.733422427573415,-1.48127853779651,0.137378539145582,-0.984581930726079,-0.237392657365132,0.95415116658789,2.08667395807809,-0.726976470813662,0.190075407758359,-0.806021122708862,-0.592640938562129
"CAR",2017,0.0525519812967715,0.592042134624219,-0.345041188394761,0.716467225288011,0.521120979464264,0.270710919205924,-0.686067008330331,-0.156357090788082,-0.0905455255526596,0.216372326470973,1.20108681855988,0.0300671298875311,-1.37405878164517,0.79496804792506
"CAR",2018,0.10389380329506,1.51760900565526,0.107570741752227,0.0785705898240229,-0.0181172447334091,1.84640638726761,0.348464885374036,1.15939785914214,-0.0592551175496119,-0.776052349776971,0.0584094144936248,-0.7138003037994,-0.783888004567474,0.375238376941254
"CAR",2019,-1.3093319555688,0.107120618801616,-0.612203775770685,-1.27871661803887,-1.86982786998732,0.621677581239118,0.593279833608145,-1.32092406542562,1.35468340321839,0.213893404188966,1.18646876784553,1.01046170914879,-1.80501905567027,-0.224151812692076
"CAR",2020,-0.252153277339255,-0.36047825948623,-0.15698354992073,-0.0107369011453039,-0.402138388907554,-0.376196068070279,0.331951049024283,-0.0974445931648471,0.559328425443145,-0.513574152335707,0.382934079783981,0.0630957748203625,-0.918685463222387,0.752681875719162
"CAR",2021,-1.9834553619425,0.185292906297354,-2.22395770140564,-0.528230687801697,-0.748429943821017,0.518022155837737,-0.0201208785744226,-0.776934862367746,1.02724305298428,-0.664150520064735,0.224121034118361,1.05546158719123,-0.0167638976308648,0.0153894763774002
"CAR",2022,-0.925897503725551,0.972291592169154,-0.905959641797178,0.229624378222497,-0.556848918142747,1.11882633719934,-1.02817223964167,0.435995959063883,-0.670243533400859,-0.55249507349504,0.940861768442309,0.304178887429396,-1.57698756016269,-0.321446508157083
"CAR",2023,-1.47775436630383,-0.943836562953367,-1.18230613244691,-2.30121040435301,-1.63236987841804,-0.666906462756232,-1.06321979920479,-1.34491614716905,-0.257873800093392,-0.175578339737734,-1.76499897471502,1.4100568403562,-0.817712497758043,-0.11851488492831
"CHI",2006,-0.325924596880064,0.525278342012415,-0.579404919263253,0.301953577065318,-0.0445385502138242,0.519552224014884,-0.337416539825061,0.26083115942477,0.329289190498271,0.332406281952944,0.182084356946666,-0.896031164572124,-1.30452457736105,-1.28188340398113
"CHI",2007,-0.758524886025037,-1.70128546357035,-0.902085887001996,0.672194473792337,-0.198166369131411,-2.14948586322156,-0.44255188690758,-1.41498038491392,0.725924697530508,-0.0686890543231228,0.890628827611614,0.555176890168106,0.096302088891874,-0.698275486703498
"CHI",2008,-0.876050959833117,-0.317020953580442,-0.861701453642303,-0.13268463025581,-0.808273372387464,-0.353610419574937,0.329469895394649,-1.26446988625899,-0.432505189334404,-0.405816171609411,0.226383956587065,-0.306010408162403,-0.91327609432417,-0.867344528426882
"CHI",2009,-0.519833201446472,-0.921090392327531,-0.996624799471746,2.02941581960597,0.235800675703781,-2.11128305278033,0.791715478794884,-0.911789479721981,1.39998256429921,-0.0374117235233596,-1.40091749060607,-0.311489647233079,-1.13264635506164,0.141669615527634
"CHI",2010,-0.736596543795538,-1.02600074841012,-0.859197777906979,-2.4419563195764,-0.514500714850317,-0.0972252231145385,0.799100187921729,0.0254034041414796,1.18409825737723,0.495014173921299,-0.740402599105095,2.34947280636704,0.380925365018843,0.872094825212514
"CHI",2011,-1.01542281365404,-0.456951954861522,-0.720423814666054,0.0217000142449822,-1.17922648000916,-0.545242740052562,-0.312209487840725,0.38953307502937,0.869419279786829,0.218111385210269,-1.94453319589131,1.5280019799516,0.606004114049191,0.618304178452383
"CHI",2012,-0.460534811792919,-0.389853928345081,-1.01456378493487,-0.0852764990894658,0.1413548588136,-0.526638322917466,-0.537727159755385,-0.0485715901324335,0.145336624908068,1.62633078812629,-1.00027041140696,1.16850277236014,1.16476145696566,0.56836121357343
"CHI",2013,0.907968032866872,0.167715580313245,0.832766675268021,0.425609336077196,0.604446903682655,-0.0133723730370574,0.141868127776273,1.04963587437598,-0.058914039048238,0.322635069721477,-1.02180206176139,-1.209747848008,0.0218680973435963,-0.213049100110277
"CHI",2014,-0.72297777493876,-0.00536819557203172,-0.890969589710587,0.24540882571236,-0.412159044592737,-0.202901164602805,1.05195836137318,-0.980464487691295,1.43641754629954,-1.06117236827567,0.00404143517433044,-0.0377409937579785,-0.720046401523146,-0.237604775053799
"CHI",2015,-0.152309181134223,0.262942763339898,-0.0827934665723775,0.829837526680478,-0.248696500584748,-0.0209189881919065,-1.68441649841503,-0.0837431206941186,-0.350922113576846,-0.103650279897713,0.501343938153845,0.0128604047753549,-2.67081130144399,-0.271848907365223
"CHI",2016,-0.686012704529861,0.123440191959268,-0.389172543225662,-0.567184989577367,-0.999362202876526,0.37294775154224,-0.637964323053782,1.12832417208409,1.69728922881278,1.01120820202114,-0.675875377109479,-0.546667031321413,0.170655111885907,-1.08828455263023
"CHI",2017,-1.16033743967571,0.0782841111635322,-0.777058728011809,-0.616335975517573,-1.37181931412917,0.321110021190638,-2.20124399433275,-0.286402565121103,0.0114147886067445,-0.974869602956002,-0.799946084285552,0.75184138134901,0.400965807285533,0.111438240626945
"CHI",2018,0.601241032394829,-0.0559484014701396,0.450899820469346,-0.0446007114863165,0.539917099198536,-0.00384233119935122,0.38084077676761,-0.65080165891986,0.233556759299572,0.733362709129461,-0.819552456207563,-0.462706947088116,-0.010309501191104,0.992130795176604
"CHI",2019,-0.794424262921542,-1.25047989948104,-0.543632072828684,-1.01916978491692,-0.883140093935848,-1.03429099850763,0.277190341785063,-1.793481519297,-0.333171347842492,-0.404924905405614,-1.15789689403865,0.322362659150975,0.963914526048762,-0.115838644994708
"CHI",2020,-0.759794540471562,-0.285984968919106,-0.882708719727005,-1.0819616423531,-0.346345590235236,0.112849655737224,0.100712310120388,-1.19649664024512,0.33307519067013,0.0470305241032171,-1.15631871385877,-0.177172541784977,0.293826191037074,-0.58349385620008
"CHI",2021,-1.23894890859308,-0.550572456955058,-1.11936636421499,-0.536173967814027,-1.07231773241553,-0.398782282435528,-0.196411166110917,-0.578942317262531,1.34223314876707,0.871508654472393,-0.698223052577671,1.83522669760588,0.619462889920198,1.96757150967858
"CHI",2022,-1.02930589535257,0.880732584974396,-0.913899251160032,2.27626013926713,-0.659447102993635,0.521356817329933,-1.99188056303336,1.50583857498556,1.20328022301294,1.42095741928359,-0.266818746114024,2.60759745727033,-1.09987585702359,3.50001387519933
